time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-07-03T11:40:51.930Z,-11.5983,116.1111,36.36,4.2,mb,,107,3.658,0.93,us,us100061zc,2016-09-02T21:36:35.040Z,"299km S of Kute, Indonesia",earthquake,9.9,4.1,0.152,12,reviewed,us,us
2016-06-19T01:54:09.000Z,-35.916,136.45,10,4.5,mb,,,,1.07,us,us200066gl,2016-08-27T02:15:28.040Z,"110km WSW of Kingscote, Australia",earthquake,5.5,1.9,0.127,18,reviewed,aust,us
2016-06-15T07:24:33.200Z,-11.4811,116.2994,24.18,4.2,mb,,105,6.707,0.94,us,us200065rb,2016-08-25T01:22:57.040Z,"286km S of Kute, Indonesia",earthquake,6.5,5.3,0.122,19,reviewed,us,us
2016-06-15T02:10:54.320Z,-11.3901,116.2796,30.24,4.7,mb,,46,6.474,1.42,us,us200064gy,2016-08-25T01:22:57.040Z,"276km S of Kute, Indonesia",earthquake,7.9,4.1,0.083,44,reviewed,us,us
2016-06-09T07:23:47.170Z,-10.5345,119.1232,37.56,4.9,mb,,86,3.604,0.94,us,us2000630w,2016-08-18T00:36:36.040Z,"89km SSW of Bogorawatu, Indonesia",earthquake,6.5,6.6,0.074,57,reviewed,us,us
2016-06-09T06:50:01.100Z,-10.6083,119.1079,44.06,4.7,mb,,79,3.656,0.77,us,us2000630t,2016-08-18T00:36:36.040Z,"98km SSW of Bogorawatu, Indonesia",earthquake,7.8,7.3,0.079,49,reviewed,us,us
2016-06-09T04:13:08.130Z,-11.2487,116.2669,19,6.1,mww,,27,3.459,0.76,us,us200062zs,2016-11-10T22:16:21.322Z,"260km S of Kute, Indonesia",earthquake,6.6,1.7,,,reviewed,us,us
2016-06-08T02:01:09.000Z,-32.337,122.386,0,4.2,mb,,,,1.72,us,us200062pn,2016-08-18T00:36:34.040Z,"173km SSE of Stoneville, Australia",earthquake,8.7,1.9,0.158,11,reviewed,aust,us
2016-06-01T13:00:47.000Z,-32.457,122.481,0,3.9,mb,,,,1.46,us,us200062k6,2016-08-10T22:30:31.040Z,"165km NNE of Esperance, Australia",earthquake,10.1,2,0.194,7,reviewed,aust,us
2016-05-28T16:38:44.000Z,-32.285,122.396,15,4.9,mb,,,,1.5,us,us20005yv7,2016-08-10T22:30:25.040Z,"168km SSE of Stoneville, Australia",earthquake,5,4.9,0.108,27,reviewed,aust,us
2016-05-28T15:30:27.000Z,-32.285,122.396,6,4.8,mb,,,,1.35,us,us20005yus,2016-08-10T22:30:25.040Z,"168km SSE of Stoneville, Australia",earthquake,8.1,5,0.111,25,reviewed,aust,us
2016-05-21T11:08:31.000Z,-25.512,129.894,0,4.1,mb,,,,1.95,us,us20005yh7,2016-08-03T22:33:40.040Z,"Northern Territory, Australia",earthquake,6.1,1.9,0.185,8,reviewed,aust,us
2016-05-21T09:08:34.000Z,-25.519,129.891,0,4.2,mb,,,,0.97,us,us10005j49,2016-08-03T22:33:40.040Z,"Northern Territory, Australia",earthquake,5.8,1.9,0.186,8,reviewed,aust,us
2016-05-21T08:46:44.620Z,-25.5802,129.8082,10,4.4,mb,,95,4.186,0.64,us,us20005yh5,2016-08-03T22:33:40.040Z,"Northern Territory, Australia",earthquake,6.5,1.9,0.189,8,reviewed,us,us
2016-05-21T08:46:18.000Z,-25.601,129.837,0,4.4,mb,,,,1.15,us,us10005j44,2016-08-03T22:33:40.040Z,"Northern Territory, Australia",earthquake,6.5,1.9,0.155,12,reviewed,aust,us
2016-05-21T07:12:31.000Z,-25.532,129.838,0,4.2,mb,,,,1.05,us,us10005j3t,2016-08-03T22:33:40.040Z,"Northern Territory, Australia",earthquake,8.1,1.9,0.187,8,reviewed,aust,us
2016-05-20T19:06:09.000Z,-25.574,129.812,0,4.2,mb,,,,2.12,us,us20005y4t,2016-08-03T22:33:39.040Z,"Northern Territory, Australia",earthquake,8.2,5.4,0.2,7,reviewed,aust,us
2016-05-20T18:14:04.670Z,-25.5655,129.8841,10,6,mww,,24,1.53,1.33,us,us10005iyk,2018-03-13T01:22:51.756Z,"Northern Territory, Australia",earthquake,2.2,1.7,,,reviewed,us,us
2016-05-16T20:13:20.000Z,-22.904,128.602,10,4.2,mb,,,,1.44,us,us10005hsh,2016-07-22T19:39:09.040Z,"Western Australia",earthquake,4.9,5.5,0.235,5,reviewed,aust,us
2016-05-16T03:33:57.510Z,-10.5719,113.1893,11.67,4.1,mb,,84,2.294,1.08,us,us10005jkc,2016-07-22T19:39:08.040Z,"239km SSW of Sarongan, Indonesia",earthquake,8.4,5.6,0.145,13,reviewed,us,us
2016-05-12T18:23:51.530Z,-11.2179,117.0314,10,4.9,mb,,42,3.937,1.02,us,us10005gva,2016-07-20T18:10:54.040Z,"261km S of Besisora, Indonesia",earthquake,6.5,1.6,0.074,57,reviewed,us,us
2016-05-10T09:44:38.250Z,-16.3853,118.8669,10,5,mb,,83,4.818,0.81,us,us10005g9r,2016-07-20T18:10:51.040Z,"Northwest of Australia",earthquake,7.7,1.8,0.081,48,reviewed,us,us
2016-05-02T19:08:46.950Z,-10.5554,152.3694,10,4.1,mb,,98,5.257,0.72,us,us10005gin,2016-07-19T20:03:10.040Z,"170km SSW of Kulumadau, Papua New Guinea",earthquake,5.2,1.9,0.145,13,reviewed,us,us
2016-04-28T16:52:44.000Z,-19.77,133.888,10,4.4,mb,,,,1.92,us,us10005c6s,2016-07-08T02:49:27.040Z,"35km WSW of Tennant Creek, Australia",earthquake,4.4,4.8,0.126,19,reviewed,aust,us
2016-04-22T18:28:10.870Z,-11.8559,124.367,46.13,4.1,mb,,82,1.778,1.35,us,us20005kyb,2016-07-08T02:49:18.040Z,"205km SSE of Kupang, Indonesia",earthquake,6.9,6.7,0.14,15,reviewed,us,us
2016-03-28T17:26:53.660Z,-10.6465,152.6415,28.11,4.3,mb,,99,5.538,0.8,us,us20005dy7,2016-06-10T23:32:55.040Z,"176km S of Kulumadau, Papua New Guinea",earthquake,11.8,5.8,0.238,5,reviewed,us,us
2016-03-16T13:11:27.040Z,-11.9366,118.3702,10,4.9,mb,,69,5.024,0.8,us,us20005a5q,2016-05-21T00:05:33.040Z,"260km SSW of Kahale, Indonesia",earthquake,7.4,1.9,0.145,15,reviewed,us,us
2016-02-07T03:21:55.120Z,-11.655,116.7716,29.04,4.3,mb,,63,4.082,1.22,us,us20004zbj,2016-04-19T01:33:22.040Z,"South of Lombok, Indonesia",earthquake,9.1,5.5,0.178,9,reviewed,us,us
2016-01-30T16:22:17.670Z,-11.4004,112.5354,35.47,4.4,mb,,97,3.318,1.29,us,us20004w1x,2016-04-14T22:51:36.040Z,"South of Java, Indonesia",earthquake,8.2,6.8,0.112,23,reviewed,us,us
2016-01-07T22:08:26.860Z,-10.762,124.7211,15.07,4.4,mb,,129,1.095,0.7,us,us10004e5n,2016-03-28T22:09:45.040Z,"110km SSE of Soe, Indonesia",earthquake,10.6,6.8,0.202,7,reviewed,us,us
2015-12-29T11:29:25.960Z,-11.6276,118.8954,31.72,4.5,mb,,92,4.434,0.63,us,us10004brd,2016-03-18T01:13:06.040Z,"208km SW of Tawui, Indonesia",earthquake,8.5,6.4,0.135,16,reviewed,us,us
2015-12-25T18:40:07.390Z,-25.5522,154.145,15.31,4.2,mb,,186,2.775,0.61,us,us10004baa,2016-03-18T01:13:01.040Z,"112km ENE of Rainbow Beach, Australia",earthquake,8.6,5.3,0.176,9,reviewed,us,us
2015-12-17T05:11:45.030Z,-11.6136,121.3035,11.16,4.3,mb,,83,3.098,0.77,us,us100047uu,2016-03-12T02:29:14.040Z,"174km SSE of Umakadambung, Indonesia",earthquake,6.7,4.9,0.142,14,reviewed,us,us
2015-12-10T05:20:51.820Z,-11.1395,119.0093,25.75,4.2,mb,,69,4.038,0.91,us,us20004g2k,2016-03-05T01:42:00.040Z,"157km SSW of Bogorawatu, Indonesia",earthquake,5.8,5.4,0.118,20,reviewed,us,us
2015-12-06T20:54:39.970Z,-11.7008,117.4716,30.5,4.6,mb,,103,4.581,0.75,us,us100044hf,2016-03-02T03:36:35.040Z,"283km SW of Panenggoede, Indonesia",earthquake,8.5,6.7,0.106,27,reviewed,us,us
2015-11-03T01:07:44.000Z,-19.784,133.938,11,4.3,mb,,,,0.68,us,us200041hc,2016-01-30T02:11:04.040Z,"31km WSW of Tennant Creek, Australia",earthquake,3.5,5.1,0.16,11,reviewed,aust,us
2015-10-22T20:45:15.480Z,-25.4034,154.203,10,4.2,mb,,194,2.823,0.91,us,us2000404r,2016-01-22T23:41:10.040Z,"124km ENE of Rainbow Beach, Australia",earthquake,6.6,1.9,0.167,10,reviewed,us,us
2015-10-21T07:15:32.060Z,-11.4312,118.6005,20.03,4,mb,,93,4.532,1.43,us,us10003rx8,2016-01-15T20:51:32.040Z,"199km SSW of Kahale, Indonesia",earthquake,6.4,3.5,0.144,13,reviewed,us,us
2015-10-16T09:03:19.740Z,-11.549,118.2217,35.01,4.5,mb,,96,4.9,0.97,us,us10003p46,2016-01-15T20:50:47.040Z,"226km SSW of Panenggoede, Indonesia",earthquake,6.7,9.5,0.124,19,reviewed,us,us
2015-10-13T06:54:57.640Z,-22.5819,120.8975,11.25,4.3,mb,,55,1.4,1.05,us,us10003n84,2016-01-11T21:07:24.040Z,"147km NE of Newman, Australia",earthquake,6.1,5.6,0.168,10,reviewed,us,us
2015-10-07T20:30:12.490Z,-17.1882,121.8921,10,4.5,mb,,71,3.686,0.87,us,us10003l09,2016-01-04T22:29:35.040Z,"93km NNW of Broome, Australia",earthquake,6.9,1.2,0.131,17,reviewed,us,us
2015-09-11T19:02:22.300Z,-11.5235,119.2019,27.59,4.4,mb,,89,5.28,1.48,us,us20003n0m,2015-12-12T00:42:46.040Z,"179km SSW of Tawui, Indonesia",earthquake,8.9,7.8,0.204,7,reviewed,us,us
2015-09-04T17:48:48.360Z,-11.328,112.617,39.5,4.3,mb,,104,3.217,1.48,us,us20003k0p,2015-12-05T01:40:26.040Z,"South of Java, Indonesia",earthquake,9.6,9.5,0.265,4,reviewed,us,us
2015-08-29T20:02:26.650Z,-10.8411,116.3414,34.44,5.1,mb,,46,3.195,1.14,us,us1000360t,2017-03-22T06:38:20.763Z,"215km S of Kute, Indonesia",earthquake,6.7,3.7,0.06,92,reviewed,us,us
2015-08-14T01:06:55.340Z,-25.4498,154.3241,10,4.3,mb,,73,2.933,1.07,us,us100036b0,2015-11-17T00:13:26.040Z,"133km ENE of Rainbow Beach, Australia",earthquake,9.4,1.8,0.147,13,reviewed,us,us
2015-08-01T04:46:24.830Z,-25.4093,154.1987,10,5.2,mb,,31,2.819,0.98,us,us10002x2n,2016-09-28T20:49:02.437Z,"123km ENE of Rainbow Beach, Australia",earthquake,7.3,1.7,0.08,60,reviewed,us,us
2015-08-01T03:38:44.590Z,-25.343,154.3348,9,5.4,mww,,18,2.943,0.87,us,us10002x1x,2016-11-10T21:49:18.081Z,"139km ENE of Rainbow Beach, Australia",earthquake,7,1.7,,,reviewed,us,us
2015-07-29T23:41:40.420Z,-25.3727,154.2281,9,5.5,mww,,21,2.846,0.71,us,us10002w8v,2018-09-01T02:42:20.510Z,"128km ENE of Rainbow Beach, Australia",earthquake,7.1,1.7,,,reviewed,us,us
2015-07-25T18:12:28.470Z,-10.9286,114.7803,11.45,4.1,mb,,123,2.52,1.45,us,us100031yw,2015-10-22T20:04:59.040Z,"234km S of Kangin, Indonesia",earthquake,7.4,5.3,0.157,11,reviewed,us,us
2015-07-03T17:59:35.120Z,-11.1162,119.4418,21.07,4.1,mb,,86,3.696,1.46,us,us20002yxz,2015-09-30T00:20:54.040Z,"127km SW of Lailunggi, Indonesia",earthquake,4.8,7.7,0.198,7,reviewed,us,us
2015-06-26T04:37:43.810Z,-10.6372,152.372,29.75,4.1,mb,,156,5.277,1.33,us,us20002wkm,2015-09-02T22:37:19.040Z,"179km SSW of Kulumadau, Papua New Guinea",earthquake,10.6,5.6,0.151,12,reviewed,us,us
2015-06-10T22:01:29.980Z,-10.5215,120.7255,35,5.1,mb,,35,2.394,1.14,us,us20002nts,2015-08-10T13:08:29.040Z,"37km SSE of Baing, Indonesia",earthquake,6.1,1.9,0.067,71,reviewed,us,us
2015-05-16T13:22:38.270Z,-10.6324,115.8979,39.5,4.3,mb,,109,2.753,1.22,us,us100029s6,2015-07-23T01:04:03.040Z,"196km SSW of Kute, Indonesia",earthquake,8.8,6.6,0.142,14,reviewed,us,us
2015-05-08T17:25:31.550Z,-10.5961,120.3326,33.18,4.1,mb,,83,2.706,0.82,us,us100029gv,2015-07-17T07:06:00.040Z,"45km SSE of Nggongi, Indonesia",earthquake,7.2,7.2,0.165,10,reviewed,us,us
2015-04-27T23:48:14.690Z,-10.7583,120.3345,51.14,4.1,mb,,84,2.822,0.92,us,us20002bwc,2015-07-03T00:23:45.040Z,"63km S of Nggongi Satu, Indonesia",earthquake,4.9,10.9,0.233,5,reviewed,us,us
2015-04-26T18:15:22.080Z,-10.5898,120.3623,51.18,4.1,mb,,118,2.681,1.35,us,us20002bth,2015-07-03T00:23:43.040Z,"44km SSW of Mbulung, Indonesia",earthquake,7.3,11,0.184,8,reviewed,us,us
2015-04-26T10:55:33.080Z,-10.5788,120.3353,35,4.3,mb,,79,2.692,0.69,us,us200029cp,2015-07-03T00:23:42.040Z,"43km SSE of Nggongi Satu, Indonesia",earthquake,7.5,2,0.106,26,reviewed,us,us
2015-04-26T10:44:42.490Z,-10.6553,120.4549,35,4.3,mb,,79,2.667,0.66,us,us20002bsw,2015-07-03T00:23:42.040Z,"48km S of Mbulung, Indonesia",earthquake,5.8,2,0.16,12,reviewed,us,us
2015-04-26T10:38:00.130Z,-10.5892,120.4098,35,5.1,mb,,49,2.648,0.89,us,us200029ci,2015-07-03T00:23:42.040Z,"42km SSW of Mbulung, Indonesia",earthquake,3.5,1.8,0.059,98,reviewed,us,us
2015-04-26T10:36:06.600Z,-10.6178,120.2969,35,4.6,mb,,80,2.746,0.51,us,us200029cj,2015-07-03T00:23:42.040Z,"47km S of Nggongi, Indonesia",earthquake,6.6,2,0.078,54,reviewed,us,us
2015-04-26T10:31:25.820Z,-10.6171,120.4136,35,4.3,mb,,74,2.666,0.4,us,us200029cg,2015-07-03T00:23:42.040Z,"45km SSW of Mbulung, Indonesia",earthquake,2.2,1.9,0.099,36,reviewed,us,us
2015-04-26T10:22:58.420Z,-10.6183,120.3704,53.28,4.2,mb,,79,2.696,0.48,us,us20002bsv,2015-07-03T00:23:42.040Z,"47km SSW of Mbulung, Indonesia",earthquake,8.5,8.1,0.128,20,reviewed,us,us
2015-03-10T12:39:49.000Z,-38.046,145.491,0,2.8,ml,,,,1.1,us,us10001lem,2015-05-28T00:48:41.040Z,"3km SW of Pakenham Upper, Australia",earthquake,3,2,,,reviewed,aust,aust
2015-03-06T03:06:52.420Z,-10.6425,121.0083,58.64,4,mb,,98,2.333,0.68,us,us10001l8d,2015-05-28T00:48:34.040Z,"67km SE of Baing, Indonesia",earthquake,9.7,3.4,0.173,10,reviewed,us,us
2015-02-26T00:01:25.530Z,-11.6514,117.6536,10,4,mb,,101,4.677,0.68,us,usc000tulh,2015-05-19T00:28:37.040Z,"267km SW of Panenggoede, Indonesia",earthquake,7.1,1.9,0.183,10,reviewed,us,us
2015-02-22T16:57:54.030Z,-11.4592,118.1508,40.97,4,mb,,54,4.905,1.23,us,usc000tt4y,2015-05-12T20:29:39.040Z,"221km SSW of Kahale, Indonesia",earthquake,4.6,9.1,0.134,16,reviewed,us,us
2015-02-15T15:57:10.000Z,-25.219,151.374,15,4.9,mb,,,,1.1,us,usb000tpj7,2015-05-11T23:20:17.040Z,"51km NNW of Gayndah, Australia",earthquake,6.1,3.2,0.107,31,reviewed,aust,us
2015-01-23T00:05:46.410Z,-10.63,123.8512,10,4.2,mb,,97,0.459,1.23,us,usc000tkxq,2015-04-24T16:55:53.040Z,"59km SSE of Kupang, Indonesia",earthquake,5.9,2,0.263,4,reviewed,us,us
2015-01-13T15:06:39.580Z,-10.5391,123.66,22.38,4.4,mb,,71,0.33,1.42,us,usc000timw,2015-04-10T18:56:37.040Z,"42km SSE of Kupang, Indonesia",earthquake,5.5,7.4,0.179,10,reviewed,us,us
2015-01-08T05:37:28.090Z,-10.6294,120.4844,40.84,4.1,mb,,79,2.629,1.15,us,usc000thhp,2015-04-10T18:56:33.040Z,"45km S of Baing, Indonesia",earthquake,5.4,8.6,0.158,11,reviewed,us,us
2015-01-06T21:04:39.700Z,-10.5845,120.3776,44.72,4.1,mb,,77,2.667,1.29,us,usc000th70,2015-03-27T07:02:20.040Z,"43km SSW of Mbulung, Indonesia",earthquake,9.2,11.4,0.197,7,reviewed,us,us
2014-12-09T20:20:23.130Z,-10.8664,123.8749,10,4.7,mb,,45,1.169,1.24,us,usc000t4wz,2015-02-28T02:16:16.040Z,"83km SSE of Kupang, Indonesia",earthquake,4.6,1.8,0.072,61,reviewed,us,us
2014-12-03T19:05:10.000Z,-38.102,145.442,10,3.6,mb,,,,0.29,us,usc000t3l2,2015-02-28T02:16:06.040Z,"11km S of Beaconsfield Upper, Australia",earthquake,5.1,7.8,0.25,4,reviewed,aust,us
2014-12-01T10:25:16.100Z,-21.6482,131.1734,10,4.5,mb,,58,3.224,1.46,us,usb000t1ig,2015-02-24T00:35:15.040Z,"Northern Territory, Australia",earthquake,4.8,1.9,0.54,3,reviewed,us,us
2014-11-28T09:42:16.250Z,-10.5477,124.4143,35,4.2,mb,,110,0.8,1.41,us,usc000t5yu,2015-02-24T00:35:09.040Z,"77km S of Soe, Indonesia",earthquake,7,1.9,0.306,3,reviewed,us,us
2014-11-28T03:01:45.000Z,-26.054,112.569,15,4,mb,,,,1.15,us,usc000t5y1,2015-02-24T00:35:08.040Z,"169km SW of Carnarvon, Australia",earthquake,11.2,8.8,0.259,5,reviewed,aust,us
2014-11-25T16:47:51.480Z,-11.5572,117.5099,10,4.3,mb,,71,4.51,0.92,us,usc000t4u5,2015-02-18T03:30:59.040Z,"268km SW of Panenggoede, Indonesia",earthquake,6.9,1.9,0.142,16,reviewed,us,us
2014-11-15T03:34:09.920Z,-10.8616,124.7186,72.38,4.2,mb,,108,1.185,1.19,us,usb000t0px,2015-02-12T01:42:45.040Z,"120km SSE of Soe, Indonesia",earthquake,7.5,10,0.304,4,reviewed,us,us
2014-11-08T00:01:03.630Z,-11.4907,116.655,30.18,4.7,mb,,61,3.884,1.07,us,usb000sy8r,2015-01-31T02:50:09.040Z,"290km S of Kute, Indonesia",earthquake,6.1,5.3,0.174,11,reviewed,us,us
2014-11-06T22:12:27.880Z,-21.7816,122.2952,0,3.4,mb,,126,2.287,0.95,us,usc000syhj,2015-01-31T02:50:05.040Z,"Western Australia",mining explosion,3.7,2,0.346,2,reviewed,us,us
2014-10-31T19:15:25.000Z,-30.815,121.232,10,4.5,mb,,,,1.99,us,usc000st80,2015-01-20T09:03:06.040Z,"23km WSW of Kalgoorlie, Australia",earthquake,6.6,1.9,0.118,26,reviewed,aust,us
2014-10-19T19:21:11.000Z,-10.7669,124.3611,10,4.3,mb,,109,1.009,1.29,us,usb000sp1d,2015-01-15T20:03:34.040Z,"100km S of Soe, Indonesia",earthquake,7.8,2,0.202,7,reviewed,us,us
2014-10-08T19:22:56.390Z,-10.8836,117.2192,44.26,4,mb,,110,3.859,0.84,us,usb000snhl,2015-01-06T23:49:47.040Z,"228km S of Besisora, Indonesia",earthquake,9.4,9.7,0.232,7,reviewed,us,us
2014-09-26T15:38:16.000Z,-20.1,119.534,10,4.4,mb,,,,2.49,us,usb000sgcs,2014-12-20T00:53:59.040Z,"103km ENE of Port Hedland, Australia",earthquake,4.9,1.9,0.202,7,reviewed,aust,us
2014-09-01T23:01:33.000Z,-19.942,133.872,5,4.3,mb,,,,1.07,us,usc000s8u1,2014-11-29T00:09:24.000Z,"47km SW of Tennant Creek, Australia",earthquake,4.7,3.4,0.202,8,reviewed,aust,us
2014-08-31T01:16:20.560Z,-10.9667,123.9602,40.74,4.3,mb,,156,0.809,0.61,us,usb000sbcj,2014-11-29T00:09:22.000Z,"97km SSE of Kupang, Indonesia",earthquake,7.9,10.9,0.533,3,reviewed,us,us
2014-08-19T05:30:52.030Z,-11.4746,116.3694,30.82,4.1,mb,,111,3.699,1.37,us,usc000s8qj,2014-11-15T04:07:16.000Z,"285km S of Kute, Indonesia",earthquake,,6.6,0.233,6,reviewed,us,us
2014-08-13T15:22:33.000Z,-33.342,142.146,10,4,mb,,,,1.37,us,usb000s682,2014-11-15T04:07:07.000Z,"84km N of Dareton, Australia",earthquake,,4.7,0.52,7,reviewed,aust,us
2014-07-03T08:16:20.750Z,-10.8466,123.96,10,4.6,mb,,86,0.699,1.22,us,usc000rpvs,2014-10-04T19:59:52.000Z,"85km SSE of Kupang, Indonesia",earthquake,,1.9,0.182,10,reviewed,us,us
2014-06-24T14:55:59.180Z,-10.6466,120.3042,46.23,4,mb,,80,2.761,0.98,us,usb000rw0g,2014-09-19T17:22:36.000Z,"50km S of Nggongi, Indonesia",earthquake,,11.5,0.212,8,reviewed,us,us
2014-06-24T13:17:04.890Z,-10.6634,120.3213,54.52,4,mb,,118,2.762,0.93,us,usb000rw0p,2014-09-19T17:22:37.000Z,"52km S of Nggongi, Indonesia",earthquake,,10.6,0.212,8,reviewed,us,us
2014-06-23T22:27:04.090Z,-10.8329,120.2175,35,4.3,mb,,99,3.445,1.06,us,usb000rvh2,2014-09-19T17:22:23.000Z,"70km S of Nggongi, Indonesia",earthquake,,2,0.266,5,reviewed,us,us
2014-06-23T22:23:47.140Z,-10.6334,120.267,35,4.6,mb,,78,3.367,1.16,us,usb000rvhv,2014-09-19T17:22:25.000Z,"48km S of Nggongi, Indonesia",earthquake,,2,0.173,12,reviewed,us,us
2014-06-23T22:22:04.180Z,-10.7172,120.273,35,4.4,mb,,80,3.373,0.92,us,usb000rvh3,2014-09-19T17:22:23.000Z,"57km S of Nggongi, Indonesia",earthquake,,2,0.239,6,reviewed,us,us
2014-06-23T21:44:12.080Z,-10.7137,120.2965,35,4.3,mb,,80,3.349,1.23,us,usb000rvh0,2014-09-19T17:22:22.000Z,"57km S of Nggongi, Indonesia",earthquake,,2,0.148,14,reviewed,us,us
2014-06-23T19:24:23.430Z,-10.82,120.2554,53.34,4,mb,,211,2.92,0.63,us,usb000rvgg,2014-09-19T17:22:20.000Z,"69km S of Nggongi, Indonesia",earthquake,,11.9,0.26,5,reviewed,us,us
2014-06-23T13:52:28.690Z,-10.7493,120.2224,43.53,4.6,mb,,120,2.891,0.61,us,usb000rvg3,2014-09-19T17:22:19.000Z,"61km S of Nggongi, Indonesia",earthquake,,8.6,0.194,11,reviewed,us,us
2014-06-22T16:05:51.250Z,-10.7381,120.2105,56.02,4,mb,,81,3.436,1.2,us,usb000rrv2,2014-09-19T17:22:15.000Z,"60km S of Nggongi, Indonesia",earthquake,,8.8,0.196,9,reviewed,us,us
2014-06-22T15:22:06.760Z,-10.7856,120.2281,48.17,4.1,mb,,104,2.913,0.55,us,usb000rrv0,2014-09-19T17:22:15.000Z,"65km S of Nggongi, Indonesia",earthquake,,11.1,0.234,8,reviewed,us,us
2014-06-22T15:02:43.620Z,-10.6404,120.4598,54.17,4,mb,,136,2.653,0.67,us,usb000rrvw,2014-09-19T17:22:18.000Z,"46km S of Mbulung, Indonesia",earthquake,,11.6,0.299,5,reviewed,us,us
2014-06-22T14:37:27.500Z,-10.776,120.3204,51.68,4.2,mb,,187,2.845,1,us,usb000rruz,2014-09-19T17:22:15.000Z,"65km S of Nggongi, Indonesia",earthquake,,9.4,0.263,6,reviewed,us,us
2014-06-22T14:29:35.230Z,-10.6535,120.2617,44.63,4.5,mb,,78,2.795,0.94,us,usc000rk15,2014-09-19T17:23:09.000Z,"50km S of Nggongi, Indonesia",earthquake,,8.2,0.131,24,reviewed,us,us
2014-06-22T14:25:03.660Z,-10.8054,120.1894,52.06,4.2,mb,,106,2.953,1.2,us,usb000rrux,2014-09-19T17:22:15.000Z,"67km S of Nggongi, Indonesia",earthquake,,9.6,0.215,9,reviewed,us,us
2014-06-22T14:16:08.120Z,-10.7179,120.3699,51.34,4.2,mb,,118,2.769,0.92,us,usb000rrvs,2014-09-19T17:22:17.000Z,"57km SSW of Mbulung, Indonesia",earthquake,,11.4,0.304,5,reviewed,us,us
2014-06-22T14:15:43.010Z,-10.7568,120.1405,44.09,4.3,mb,,104,2.952,1.45,us,usb000rrva,2014-09-19T17:22:16.000Z,"62km S of Nggongi Satu, Indonesia",earthquake,,10.8,0.238,8,reviewed,us,us
2014-06-22T14:01:54.550Z,-10.6848,120.2427,57.29,4.4,mb,,78,2.83,1.02,us,usb000rrvt,2014-09-19T17:22:17.000Z,"54km S of Nggongi, Indonesia",earthquake,,10,0.379,6,reviewed,us,us
2014-06-22T13:54:10.090Z,-10.7017,120.2748,47.07,4.1,mb,,84,2.821,1.1,us,usb000rrvx,2014-09-19T17:22:18.000Z,"56km S of Nggongi, Indonesia",earthquake,,10.2,0.198,9,reviewed,us,us
2014-06-22T13:51:54.580Z,-10.705,120.3503,59.28,4.2,mb,,98,2.773,0.75,us,usb000rrvu,2014-09-19T17:22:17.000Z,"57km SSE of Nggongi Satu, Indonesia",earthquake,,10.7,0.305,6,reviewed,us,us
2014-06-22T13:33:50.500Z,-10.6658,120.3209,44.08,4.5,mb,,74,3.319,0.58,us,usb000rrv9,2014-09-19T17:22:16.000Z,"52km S of Nggongi Satu, Indonesia",earthquake,,8,0.131,20,reviewed,us,us
2014-06-22T13:17:07.690Z,-10.7086,120.3108,49.84,4.3,mb,,78,2.802,1.18,us,usb000rrvy,2014-09-19T17:22:18.000Z,"57km S of Nggongi, Indonesia",earthquake,,10.2,0.239,6,reviewed,us,us
2014-06-22T12:36:49.630Z,-10.6341,120.2934,27.31,4,mb,,84,2.76,0.95,us,usb000rruq,2014-09-19T17:22:14.000Z,"49km S of Nggongi, Indonesia",earthquake,,6.2,0.183,10,reviewed,us,us
2014-06-22T12:23:32.430Z,-10.6687,120.2812,44.57,4.1,mb,,84,2.793,0.49,us,usb000rrv1,2014-09-19T17:22:15.000Z,"52km S of Nggongi, Indonesia",earthquake,,12.3,0.522,2,reviewed,us,us
2014-06-22T07:17:31.600Z,-10.6424,120.2708,46.18,4.2,mb,,84,2.781,0.84,us,usb000rrvq,2014-09-19T17:22:17.000Z,"49km S of Nggongi, Indonesia",earthquake,,10.6,0.529,5,reviewed,us,us
2014-06-22T07:11:02.930Z,-10.6179,120.3201,48.67,4.6,mb,,80,2.73,1.31,us,usc000rjyb,2014-09-19T17:23:07.000Z,"47km SSE of Nggongi, Indonesia",earthquake,,9.2,0.145,18,reviewed,us,us
2014-06-22T07:08:33.430Z,-10.6881,120.3083,44.95,4.1,mb,,84,2.788,1.02,us,usb000rruh,2014-09-19T17:22:13.000Z,"55km S of Nggongi, Indonesia",earthquake,,10.6,0.262,6,reviewed,us,us
2014-06-22T06:42:52.840Z,-10.8119,120.4249,54.01,4,mb,,144,2.805,0.91,us,usb000rrun,2014-09-19T17:22:14.000Z,"66km S of Mbulung, Indonesia",earthquake,,11.9,0.365,3,reviewed,us,us
2014-06-22T05:35:03.270Z,-10.6501,120.3206,47.78,4.2,mb,,78,2.753,0.99,us,usc000rjx9,2014-09-19T17:23:05.000Z,"51km S of Nggongi, Indonesia",earthquake,,7.9,0.131,18,reviewed,us,us
2014-06-17T16:40:19.760Z,-11.6516,116.9381,31.78,4.4,mb,,107,4.185,0.84,us,usc000rmur,2014-09-12T15:48:08.000Z,"South of Lombok, Indonesia",earthquake,,5.6,0.138,17,reviewed,us,us
